date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:00	53796/53796	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20May%202018%2010:26:59%20GMT	https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html	(from )
17:27:00	212/212	---MCZ	200	added ('OK')	text/plain	etag:W/%225a152d45-1bf%22	https://www.templatemonster.com/robots.txt		(from )
17:27:01	550/550	---M--	200	added ('OK')	image/png	etag:%2259cea577-226%22	https://s.tmimgcdn.com/img/logo-touch/favicon-16x16.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/favicon-16x160c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:01	1483/1483	---M--	200	added ('OK')	image/png	etag:%2259cea577-5cb%22	https://s.tmimgcdn.com/img/logo-touch/favicon-32x32.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/favicon-32x320c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:02	7226/7226	---M--	200	added ('OK')	image/png	etag:%2259cea577-1c3a%22	https://s.tmimgcdn.com/img/logo-touch/favicon-96x96.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/favicon-96x960c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:02	1747/1747	---M--	200	added ('OK')	image/png	etag:%2259cea577-6d3%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-36.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/android-chrome-360c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:02	2793/2793	---M--	200	added ('OK')	image/png	etag:%2259cea577-ae9%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-48.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/android-chrome-480c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:03	4724/4724	---M--	200	added ('OK')	image/png	etag:%2259cea577-1274%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-72.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/android-chrome-720c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:03	7226/7226	---M--	200	added ('OK')	image/png	etag:%2259cea577-1c3a%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-96.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/android-chrome-960c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:03	12220/12220	---M--	200	added ('OK')	image/png	etag:%2259cea577-2fbc%22	https://s.tmimgcdn.com/img/logo-touch/android-chrome-144.png?d=9392c5f	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/logo-touch/android-chrome-1440c89.png	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
